id,text,label
1324,I thk 50 shd be ok he said plus minus 10.. Did Ì_ leave a line in between paragraphs?,0
1325,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,0
1326,Yeah jay's sort of a fucking retard,0
1327,"Sorry, was in the bathroom, sup",0
1328,Ur balance is now å£500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,1
1329,My exam is for february 4. Wish you a great day.,0
1330,I dont know what to do to come out of this so only am ask questions like this dont mistake me.,0
1331,"Aight no rush, I'll ask jay",0
1332,Good Morning plz call me sir,0
1333,It's ok lar. U sleep early too... Nite...,0
1334,"Oh... Icic... K lor, den meet other day...",0
1335,"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*",0
1336,"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)",0
1337,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",0
1338,Then she buying today? ÌÏ no need to c meh...,0
1339,Aight sorry I take ten years to shower. What's the plan?,0
1340,Every monday..nxt week vl be completing..,0
1341,Might ax well im there.,0
1342,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,0
1343,Yeah I'll try to scrounge something up,0
1344,Crazy ar he's married. ÌÏ like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.,0
1345,Were somewhere on Fredericksburg,0
1346,Que pases un buen tiempo or something like that,0
1347,Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,0
1348,She doesnt need any test.,0
1349,"Nothing much, chillin at home. Any super bowl plan?",0
1350,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 å£3/wk",1
1351,Bugis oso near wat... ,0
1352,Yo theres no class tmrw right?,0
1353,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM,0
1354,"Goodnight, sleep well da please take care pa. Please.",0
1355,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...,0
1356,Convey my regards to him,0
1357,U ned to convince him tht its not possible witot hurting his feeling its the main,0
1358,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy",0
1359,If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.,0
1360,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...",0
1361,Yo dude guess who just got arrested the other day,0
1362,Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,0
1363,What does the dance river do?,0
1364,"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",0
1365,Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt,0
1366,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",1
1367,Bbq this sat at mine from 6ish. Ur welcome 2 come,0
1368,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough ‰Û_",0
1369,Alright. I'm out--have a good night!,0
1370,Did you try making another butt.,0
1371,Hope you are feeling great. Pls fill me in. Abiola,0
1372,I though we shd go out n have some fun so bar in town or something ‰ÛÒ sound ok?,0
1373,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",0
1374,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",1
1375,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",1
1376,We're finally ready fyi,0
1377,Auntie huai juan never pick up her phone,0
1378,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,1
1379,"Ya tel, wats ur problem..",0
1380,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,1
1381,i dnt wnt to tlk wid u,0
1382,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. \paths are made by walking.. not by waiting..\"" Goodnight!""",0
1383,Its ok my arm is feeling weak cuz i got a shot so we can go another time,0
1384,Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..,0
1385,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person",0
1386,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?,0
1387,All e best 4 ur exam later.,0
1388,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.,0
1389,Oh k.i think most of wi and nz players unsold.,0
1390,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.",0
1391,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy",0
1392,"Haha just kidding, papa needs drugs",0
1393,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",0
1394,Oh ok..,0
1395,R we still meeting 4 dinner tonight?,0
1396,Thats cool! I am a gentleman and will treat you with dignity and respect.,0
1397,Shall i start from hear.,0
1398,Then we wait 4 u lor... No need 2 feel bad lar...,0
1399,No did you check? I got his detailed message now,0
1400,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,0
1401,"No, I decided that only people who care about stuff vote and caring about stuff is for losers",0
1402,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,0
1403,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,0
1404,cool. We will have fun practicing making babies!,0
1405,Actually getting ready to leave the house.,0
1406,K..k..any special today?,0
1407,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",1
1408,Then we gotta do it after that,0
1409,"I've got ten bucks, jay is being noncomittal",0
1410,Where at were hungry too,0
1411,Pls speak to that customer machan.,0
1412,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,0
1413,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0
1414,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs,1
1415,So wats ur opinion abt him and how abt is character?,0
1416,Jay is snickering and tells me that x is totally fucking up the chords as we speak,0
1417,No..few hours before.went to hair cut .,0
1418,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,0
1419,Lmao. Take a pic and send it to me.,0
1420,"\Speak only when you feel your words are better than the silence...\"" Gud mrng:-)""",0
1421,No. She's currently in scotland for that.,0
1422,Do you work all this week ?,0
1423,Congratulations ur awarded either å£500 of CD gift vouchers & Free entry 2 our å£100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,1
1424,Lol great now im getting hungry.,0
1425,Yes.. now only saw your message..,0
1426,I'll be at mu in like  &lt;#&gt;  seconds,0
1427,Ok...,0
1428,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x,0
1429,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \smokes too much\"" for the entire month of february",0
1430,For sale - arsenal dartboard. Good condition but no doubles or trebles!,1
1431,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,0
1432,"My painful personal thought- \I always try to keep everybody happy all the time. But nobody recognises me when i am alone\""""",0
1433,Thanks for ve lovely wisheds. You rock,0
1434,You intrepid duo you! Have a great time and see you both soon. ,0
1435,I asked sen to come chennai and search for job.,0
1436,Dad went out oredi... ,0
1437,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",0
1438,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,0
1439,"Arms fine, how's Cardiff and uni? ",0
1440,In fact when do you leave? I think addie goes back to school tues or wed,0
1441,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: \GOODMORNING &amp; HAVE A NICE DAY\"" :)""",0
1442,Ya:)going for restaurant..,0
1443,"Its ok., i just askd did u knw tht no?",0
1444,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or å£250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,1
1445,Those ducking chinchillas,0
1446,I am in a marriage function,0
1447,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,0
1448,Don‰Û÷t give a flying monkeys wot they think and I certainly don‰Û÷t mind. Any friend of mine and all that!,0
1449,As a registered optin subscriber ur draw 4 å£100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,1
1450,say thanks2. ,0
1451,Msg me when rajini comes.,0
1452,Ya! when are Ì_ taking ure practical lessons? I start in june..  ,0
1453,"That's good, because I need drugs",0
1454,Stupid.its not possible,0
1455,Can Ì_ all decide faster cos my sis going home liao..,0
1456,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,1
1457,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,0
1458,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,1
1459,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",0
1460,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,1
1461,"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D",0
1462,Kinda. First one gets in at twelve! Aah. Speak tomo,0
1463,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",1
1464,Ok good then i later come find Ì_... C lucky i told Ì_ to go earlier... Later pple take finish Ì_ no more again...,0
1465,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,0
